Season,Team1ID,Team2ID,Team1Name,Team2Name,Team1_WinPct,Team1_AvgPointsFor,Team1_AvgPointsAgainst,Team1_PointDiff,Team1_NumGames,Team1_Seed,Team2_WinPct,Team2_AvgPointsFor,Team2_AvgPointsAgainst,Team2_PointDiff,Team2_NumGames,Team2_Seed,H2H_Team1Wins,H2H_Team2Wins,Diff_WinPct,Diff_PointDiff,Diff_Seed,SameConference,Result,Team1_Massey_POM,Team2_Massey_POM,Diff_Massey_POM,Team1_Massey_SAG,Team2_Massey_SAG,Diff_Massey_SAG,Team1_Massey_MOR,Team2_Massey_MOR,Diff_Massey_MOR,Team1_Massey_WLK,Team2_Massey_WLK,Diff_Massey_WLK
2003,1120,1386,Auburn,St Joseph's PA,0.6333333333333333,70.1,65.56666666666666,4.533333333333331,30,10.0,0.7931034482758621,70.62068965517241,59.275862068965516,11.344827586206897,29,7.0,0,0,-0.1597701149425288,-6.811494252873565,-3.0,0,1,45.0,18.0,-27.0,43.0,20.0,-23.0,44.0,38.0,-6.0,47.0,16.0,-31.0
2003,1139,1280,Butler,Mississippi St,0.8275862068965517,68.58620689655173,60.93103448275862,7.65517241379311,29,12.0,0.7,70.16666666666667,60.166666666666664,10.000000000000007,30,5.0,0,0,0.12758620689655176,-2.344827586206897,-7.0,0,1,51.0,11.0,-40.0,35.0,16.0,-19.0,74.0,8.0,-66.0,29.0,17.0,-12.0
2003,1196,1358,Florida,Sam Houston St,0.7741935483870968,75.90322580645162,64.6774193548387,11.225806451612911,31,2.0,0.7777777777777778,71.77777777777777,65.25925925925925,6.518518518518519,27,15.0,0,0,-0.0035842293906810374,4.707287933094392,13.0,0,1,6.0,134.0,128.0,7.0,138.0,131.0,7.0,169.0,162.0,11.0,102.0,91.0
2003,1231,1104,Indiana,Alabama,0.625,70.53125,67.0,3.53125,32,7.0,0.6071428571428571,69.28571428571429,65.0,4.285714285714292,28,10.0,0,0,0.017857142857142905,-0.7544642857142918,3.0,0,1,46.0,33.0,-13.0,41.0,37.0,-4.0,34.0,26.0,-8.0,37.0,36.0,-1.0
2003,1246,1237,Kentucky,IUPUI,0.90625,77.53125,64.09375,13.4375,32,1.0,0.59375,71.25,70.40625,0.84375,32,16.0,0,0,0.3125,12.59375,15.0,0,1,1.0,133.0,132.0,1.0,162.0,161.0,1.0,145.0,144.0,1.0,144.0,143.0
2003,1257,1122,Louisville,Austin Peay,0.8,81.83333333333333,68.46666666666667,13.36666666666666,30,4.0,0.7407407407407407,69.70370370370371,67.70370370370371,2.0,27,13.0,0,0,0.059259259259259345,11.36666666666666,9.0,0,1,14.0,123.0,109.0,6.0,103.0,97.0,14.0,151.0,137.0,6.0,77.0,71.0
2003,1268,1423,Maryland,UNC Wilmington,0.6785714285714286,80.78571428571429,66.85714285714286,13.92857142857143,28,6.0,0.8,71.36666666666666,59.6,11.766666666666659,30,11.0,0,0,-0.12142857142857144,2.161904761904772,5.0,0,1,19.0,47.0,28.0,21.0,51.0,30.0,9.0,48.0,39.0,27.0,41.0,14.0
2003,1277,1160,Michigan St,Colorado,0.6129032258064516,67.2258064516129,60.96774193548387,6.258064516129025,31,7.0,0.6451612903225806,75.51612903225806,70.06451612903226,5.451612903225808,31,10.0,0,0,-0.032258064516129004,0.8064516129032171,3.0,0,1,25.0,28.0,3.0,36.0,33.0,-3.0,16.0,30.0,14.0,35.0,40.0,5.0
2003,1329,1335,Oklahoma St,Penn,0.6896551724137931,68.72413793103448,62.206896551724135,6.517241379310342,29,6.0,0.8148148148148148,70.18518518518519,59.407407407407405,10.777777777777786,27,11.0,0,0,-0.12515964240102162,-4.260536398467444,5.0,0,1,29.0,43.0,14.0,25.0,49.0,24.0,29.0,83.0,54.0,23.0,46.0,23.0
2003,1338,1447,Pittsburgh,Wagner,0.8666666666666667,74.6,58.833333333333336,15.766666666666659,30,2.0,0.6774193548387096,75.54838709677419,71.45161290322581,4.096774193548384,31,15.0,0,0,0.18924731182795707,11.669892473118274,13.0,0,1,2.0,188.0,186.0,3.0,174.0,171.0,3.0,190.0,187.0,3.0,148.0,145.0
2003,1345,1261,Purdue,LSU,0.6428571428571429,71.75,65.25,6.5,28,9.0,0.6774193548387096,73.2258064516129,62.903225806451616,10.322580645161281,31,8.0,0,0,-0.034562211981566726,-3.822580645161281,-1.0,0,1,38.0,21.0,-17.0,34.0,27.0,-7.0,37.0,11.0,-26.0,39.0,30.0,-9.0
2003,1393,1264,Syracuse,Manhattan,0.8275862068965517,80.10344827586206,69.89655172413794,10.206896551724128,29,3.0,0.7931034482758621,76.17241379310344,67.75862068965517,8.41379310344827,29,14.0,0,0,0.03448275862068961,1.7931034482758577,11.0,0,1,15.0,63.0,48.0,12.0,69.0,57.0,21.0,88.0,67.0,14.0,48.0,34.0
2003,1400,1421,Texas,UNC Asheville,0.7857142857142857,78.85714285714286,68.67857142857143,10.17857142857143,28,1.0,0.4482758620689655,71.20689655172414,78.44827586206897,-7.241379310344826,29,16.0,0,0,0.3374384236453202,17.419950738916256,15.0,0,1,7.0,273.0,266.0,5.0,251.0,246.0,12.0,277.0,265.0,7.0,237.0,230.0
2003,1428,1332,Utah,Oregon,0.7666666666666667,66.73333333333333,60.0,6.733333333333334,30,9.0,0.71875,82.21875,73.96875,8.25,32,8.0,0,0,0.04791666666666672,-1.5166666666666657,-1.0,0,1,37.0,42.0,5.0,38.0,30.0,-8.0,66.0,27.0,-39.0,31.0,43.0,12.0
2003,1448,1190,Wake Forest,ETSU,0.8275862068965517,78.41379310344827,67.62068965517241,10.793103448275858,29,2.0,0.6296296296296297,79.70370370370371,77.48148148148148,2.2222222222222285,27,15.0,0,0,0.19795657726692206,8.57088122605363,13.0,0,1,12.0,147.0,135.0,9.0,133.0,124.0,20.0,149.0,129.0,9.0,123.0,114.0
2003,1462,1407,Xavier,Troy,0.8333333333333334,78.23333333333333,65.96666666666667,12.266666666666666,30,3.0,0.8333333333333334,79.36666666666666,70.56666666666666,8.799999999999997,30,14.0,0,0,0.0,3.4666666666666686,11.0,0,1,17.0,69.0,52.0,13.0,78.0,65.0,19.0,108.0,89.0,15.0,57.0,42.0
2003,1112,1211,Arizona,Gonzaga,0.8928571428571429,85.21428571428571,70.25,14.964285714285708,28,1.0,0.7419354838709677,77.06451612903226,68.19354838709677,8.870967741935488,31,9.0,0,0,0.15092165898617516,6.093317972350221,8.0,0,1,3.0,41.0,38.0,2.0,39.0,37.0,4.0,54.0,50.0,2.0,38.0,36.0
2003,1163,1390,Connecticut,Stanford,0.7,80.03333333333333,71.4,8.633333333333326,30,5.0,0.7419354838709677,72.25806451612904,66.96774193548387,5.290322580645167,31,4.0,0,0,-0.041935483870967794,3.3430107526881585,-1.0,0,1,23.0,30.0,7.0,23.0,29.0,6.0,17.0,25.0,8.0,26.0,28.0,2.0
2003,1181,1141,Duke,C Michigan,0.8,81.96666666666667,70.4,11.566666666666663,30,3.0,0.7931034482758621,79.34482758620689,73.24137931034483,6.103448275862064,29,11.0,0,0,0.006896551724137945,5.463218390804599,8.0,0,1,8.0,50.0,42.0,10.0,48.0,38.0,10.0,50.0,40.0,5.0,32.0,27.0
2003,1242,1113,Kansas,Arizona St,0.7666666666666667,81.33333333333333,66.36666666666666,14.966666666666669,30,2.0,0.6206896551724138,75.96551724137932,69.17241379310344,6.793103448275872,29,10.0,0,0,0.1459770114942529,8.173563218390797,8.0,0,1,4.0,32.0,28.0,4.0,32.0,28.0,2.0,22.0,20.0,4.0,34.0,30.0
2003,1266,1281,Marquette,Missouri,0.8214285714285714,78.39285714285714,67.67857142857143,10.714285714285708,28,3.0,0.6774193548387096,71.7741935483871,66.48387096774194,5.290322580645167,31,6.0,0,0,0.14400921658986177,5.423963133640541,3.0,0,1,13.0,24.0,11.0,14.0,22.0,8.0,18.0,24.0,6.0,13.0,24.0,11.0
2003,1323,1228,Notre Dame,Illinois,0.7096774193548387,80.09677419354838,71.19354838709677,8.903225806451616,31,5.0,0.8,75.43333333333334,61.4,14.033333333333339,30,4.0,0,0,-0.0903225806451613,-5.130107526881723,-1.0,0,1,22.0,5.0,-17.0,17.0,11.0,-6.0,36.0,5.0,-31.0,20.0,10.0,-10.0
2003,1328,1143,Oklahoma,California,0.8,71.16666666666667,60.166666666666664,11.000000000000007,30,1.0,0.7241379310344828,74.48275862068965,69.75862068965517,4.724137931034477,29,8.0,0,0,0.07586206896551728,6.27586206896553,7.0,0,1,9.0,40.0,31.0,8.0,40.0,32.0,6.0,43.0,37.0,8.0,33.0,25.0
2003,1458,1409,Wisconsin,Tulsa,0.7586206896551724,70.72413793103448,58.689655172413794,12.034482758620683,29,5.0,0.7096774193548387,73.51612903225806,65.25806451612904,8.258064516129025,31,13.0,0,0,0.04894327030033363,3.7764182424916584,8.0,0,1,16.0,53.0,37.0,19.0,58.0,39.0,15.0,35.0,20.0,18.0,55.0,37.0
2003,1120,1448,Auburn,Wake Forest,0.6333333333333333,70.1,65.56666666666666,4.533333333333331,30,10.0,0.8275862068965517,78.41379310344827,67.62068965517241,10.793103448275858,29,2.0,0,0,-0.1942528735632184,-6.259770114942526,-8.0,0,1,45.0,12.0,-33.0,43.0,9.0,-34.0,44.0,20.0,-24.0,47.0,9.0,-38.0
2003,1139,1257,Butler,Louisville,0.8275862068965517,68.58620689655173,60.93103448275862,7.65517241379311,29,12.0,0.8,81.83333333333333,68.46666666666667,13.36666666666666,30,4.0,0,0,0.027586206896551668,-5.71149425287355,-8.0,0,1,51.0,14.0,-37.0,35.0,6.0,-29.0,74.0,14.0,-60.0,29.0,6.0,-23.0
2003,1246,1428,Kentucky,Utah,0.90625,77.53125,64.09375,13.4375,32,1.0,0.7666666666666667,66.73333333333333,60.0,6.733333333333334,30,9.0,0,0,0.13958333333333328,6.704166666666666,8.0,0,1,1.0,37.0,36.0,1.0,38.0,37.0,1.0,66.0,65.0,1.0,31.0,30.0
2003,1268,1462,Maryland,Xavier,0.6785714285714286,80.78571428571429,66.85714285714286,13.92857142857143,28,6.0,0.8333333333333334,78.23333333333333,65.96666666666667,12.266666666666666,30,3.0,0,0,-0.15476190476190477,1.6619047619047649,-3.0,0,1,19.0,17.0,-2.0,21.0,13.0,-8.0,9.0,19.0,10.0,27.0,15.0,-12.0
2003,1277,1196,Michigan St,Florida,0.6129032258064516,67.2258064516129,60.96774193548387,6.258064516129025,31,7.0,0.7741935483870968,75.90322580645162,64.6774193548387,11.225806451612911,31,2.0,0,0,-0.16129032258064513,-4.967741935483886,-5.0,0,1,25.0,6.0,-19.0,36.0,7.0,-29.0,16.0,7.0,-9.0,35.0,11.0,-24.0
2003,1338,1231,Pittsburgh,Indiana,0.8666666666666667,74.6,58.833333333333336,15.766666666666659,30,2.0,0.625,70.53125,67.0,3.53125,32,7.0,0,0,0.2416666666666667,12.235416666666659,5.0,0,1,2.0,46.0,44.0,3.0,41.0,38.0,3.0,34.0,31.0,3.0,37.0,34.0
2003,1393,1329,Syracuse,Oklahoma St,0.8275862068965517,80.10344827586206,69.89655172413794,10.206896551724128,29,3.0,0.6896551724137931,68.72413793103448,62.206896551724135,6.517241379310342,29,6.0,0,0,0.13793103448275856,3.6896551724137865,3.0,0,1,15.0,29.0,14.0,12.0,25.0,13.0,21.0,29.0,8.0,14.0,23.0,9.0
2003,1400,1345,Texas,Purdue,0.7857142857142857,78.85714285714286,68.67857142857143,10.17857142857143,28,1.0,0.6428571428571429,71.75,65.25,6.5,28,9.0,0,0,0.1428571428571428,3.6785714285714306,8.0,0,1,7.0,38.0,31.0,5.0,34.0,29.0,12.0,37.0,25.0,7.0,39.0,32.0
2003,1112,1323,Arizona,Notre Dame,0.8928571428571429,85.21428571428571,70.25,14.964285714285708,28,1.0,0.7096774193548387,80.09677419354838,71.19354838709677,8.903225806451616,31,5.0,0,0,0.18317972350230416,6.0610599078340925,4.0,0,1,3.0,22.0,19.0,2.0,17.0,15.0,4.0,36.0,32.0,2.0,20.0,18.0
2003,1242,1181,Kansas,Duke,0.7666666666666667,81.33333333333333,66.36666666666666,14.966666666666669,30,2.0,0.8,81.96666666666667,70.4,11.566666666666663,30,3.0,0,0,-0.033333333333333326,3.4000000000000057,1.0,0,1,4.0,8.0,4.0,4.0,10.0,6.0,2.0,10.0,8.0,4.0,5.0,1.0
2003,1246,1458,Kentucky,Wisconsin,0.90625,77.53125,64.09375,13.4375,32,1.0,0.7586206896551724,70.72413793103448,58.689655172413794,12.034482758620683,29,5.0,0,0,0.14762931034482762,1.4030172413793167,4.0,0,1,1.0,16.0,15.0,1.0,19.0,18.0,1.0,15.0,14.0,1.0,18.0,17.0
2003,1266,1338,Marquette,Pittsburgh,0.8214285714285714,78.39285714285714,67.67857142857143,10.714285714285708,28,3.0,0.8666666666666667,74.6,58.833333333333336,15.766666666666659,30,2.0,0,0,-0.0452380952380953,-5.05238095238095,-1.0,0,1,13.0,2.0,-11.0,14.0,3.0,-11.0,18.0,3.0,-15.0,13.0,3.0,-10.0
2003,1277,1268,Michigan St,Maryland,0.6129032258064516,67.2258064516129,60.96774193548387,6.258064516129025,31,7.0,0.6785714285714286,80.78571428571429,66.85714285714286,13.92857142857143,28,6.0,0,0,-0.06566820276497698,-7.670506912442406,-1.0,0,1,25.0,19.0,-6.0,36.0,21.0,-15.0,16.0,9.0,-7.0,35.0,27.0,-8.0
2003,1328,1139,Oklahoma,Butler,0.8,71.16666666666667,60.166666666666664,11.000000000000007,30,1.0,0.8275862068965517,68.58620689655173,60.93103448275862,7.65517241379311,29,12.0,0,0,-0.027586206896551668,3.344827586206897,11.0,0,1,9.0,51.0,42.0,8.0,35.0,27.0,6.0,74.0,68.0,8.0,29.0,21.0
2003,1393,1120,Syracuse,Auburn,0.8275862068965517,80.10344827586206,69.89655172413794,10.206896551724128,29,3.0,0.6333333333333333,70.1,65.56666666666666,4.533333333333331,30,10.0,0,0,0.1942528735632184,5.673563218390797,7.0,0,1,15.0,45.0,30.0,12.0,43.0,31.0,21.0,44.0,23.0,14.0,47.0,33.0
2003,1400,1163,Texas,Connecticut,0.7857142857142857,78.85714285714286,68.67857142857143,10.17857142857143,28,1.0,0.7,80.03333333333333,71.4,8.633333333333326,30,5.0,0,0,0.08571428571428574,1.5452380952381048,4.0,0,1,7.0,23.0,16.0,5.0,23.0,18.0,12.0,17.0,5.0,7.0,26.0,19.0
2003,1242,1112,Kansas,Arizona,0.7666666666666667,81.33333333333333,66.36666666666666,14.966666666666669,30,2.0,0.8928571428571429,85.21428571428571,70.25,14.964285714285708,28,1.0,0,1,-0.1261904761904762,0.002380952380960366,-1.0,0,1,4.0,3.0,-1.0,4.0,2.0,-2.0,2.0,4.0,2.0,4.0,2.0,-2.0
2003,1266,1246,Marquette,Kentucky,0.8214285714285714,78.39285714285714,67.67857142857143,10.714285714285708,28,3.0,0.90625,77.53125,64.09375,13.4375,32,1.0,0,0,-0.0848214285714286,-2.723214285714292,-2.0,0,1,13.0,1.0,-12.0,14.0,1.0,-13.0,18.0,1.0,-17.0,13.0,1.0,-12.0
2003,1393,1328,Syracuse,Oklahoma,0.8275862068965517,80.10344827586206,69.89655172413794,10.206896551724128,29,3.0,0.8,71.16666666666667,60.166666666666664,11.000000000000007,30,1.0,0,0,0.027586206896551668,-0.793103448275879,-2.0,0,1,15.0,9.0,-6.0,12.0,8.0,-4.0,21.0,6.0,-15.0,14.0,8.0,-6.0
2003,1400,1277,Texas,Michigan St,0.7857142857142857,78.85714285714286,68.67857142857143,10.17857142857143,28,1.0,0.6129032258064516,67.2258064516129,60.96774193548387,6.258064516129025,31,7.0,0,0,0.17281105990783407,3.9205069124424057,6.0,0,1,7.0,25.0,18.0,5.0,36.0,31.0,12.0,16.0,4.0,7.0,35.0,28.0
2003,1242,1266,Kansas,Marquette,0.7666666666666667,81.33333333333333,66.36666666666666,14.966666666666669,30,2.0,0.8214285714285714,78.39285714285714,67.67857142857143,10.714285714285708,28,3.0,0,0,-0.05476190476190468,4.25238095238096,1.0,0,1,4.0,13.0,9.0,4.0,14.0,10.0,2.0,18.0,16.0,4.0,13.0,9.0
2003,1393,1400,Syracuse,Texas,0.8275862068965517,80.10344827586206,69.89655172413794,10.206896551724128,29,3.0,0.7857142857142857,78.85714285714286,68.67857142857143,10.17857142857143,28,1.0,0,0,0.041871921182266014,0.02832512315269753,-2.0,0,1,15.0,7.0,-8.0,12.0,5.0,-7.0,21.0,12.0,-9.0,14.0,7.0,-7.0
2003,1393,1242,Syracuse,Kansas,0.8275862068965517,80.10344827586206,69.89655172413794,10.206896551724128,29,3.0,0.7666666666666667,81.33333333333333,66.36666666666666,14.966666666666669,30,2.0,0,0,0.060919540229884994,-4.75977011494254,-1.0,0,1,15.0,4.0,-11.0,12.0,4.0,-8.0,21.0,2.0,-19.0,14.0,4.0,-10.0
2004,1197,1250,Florida A&M,Lehigh,0.4666666666666667,72.1,73.96666666666667,-1.8666666666666742,30,16.0,0.6428571428571429,65.85714285714286,63.67857142857143,2.1785714285714306,28,16.0,0,0,-0.17619047619047623,-4.045238095238105,0.0,0,1,276.0,218.0,-58.0,287.0,222.0,-65.0,255.0,212.0,-43.0,275.0,194.0,-81.0
2004,1104,1356,Alabama,S Illinois,0.5862068965517241,72.20689655172414,67.44827586206897,4.758620689655174,29,8.0,0.8620689655172413,71.27586206896552,62.89655172413793,8.379310344827594,29,9.0,0,0,-0.27586206896551724,-3.62068965517242,1.0,0,1,34.0,45.0,11.0,33.0,36.0,3.0,27.0,58.0,31.0,36.0,31.0,-5.0
2004,1163,1436,Connecticut,Vermont,0.8181818181818182,79.0909090909091,63.93939393939394,15.151515151515156,33,2.0,0.7333333333333333,66.4,62.1,4.300000000000004,30,15.0,0,0,0.08484848484848495,10.851515151515152,13.0,0,1,8.0,162.0,154.0,7.0,150.0,143.0,3.0,161.0,158.0,9.0,129.0,120.0
2004,1177,1173,DePaul,Dayton,0.7,70.86666666666666,67.66666666666667,3.1999999999999886,30,7.0,0.75,67.96875,64.09375,3.875,32,10.0,0,0,-0.050000000000000044,-0.6750000000000114,3.0,0,1,52.0,61.0,9.0,47.0,56.0,9.0,44.0,56.0,12.0,43.0,51.0,8.0
2004,1181,1106,Duke,Alabama St,0.84375,79.75,64.96875,14.78125,32,1.0,0.5333333333333333,61.43333333333333,60.6,0.8333333333333286,30,16.0,0,0,0.3104166666666667,13.947916666666671,15.0,0,1,1.0,278.0,277.0,1.0,263.0,262.0,1.0,270.0,269.0,2.0,254.0,252.0
2004,1211,1434,Gonzaga,Valparaiso,0.9310344827586207,82.34482758620689,65.93103448275862,16.41379310344827,29,2.0,0.5862068965517241,72.27586206896552,71.44827586206897,0.8275862068965552,29,15.0,0,0,0.3448275862068966,15.586206896551715,13.0,0,1,2.0,132.0,130.0,3.0,151.0,148.0,22.0,134.0,112.0,5.0,131.0,126.0
2004,1264,1196,Manhattan,Florida,0.8275862068965517,74.34482758620689,63.44827586206897,10.896551724137922,29,12.0,0.6666666666666666,76.96666666666667,69.13333333333334,7.833333333333329,30,5.0,0,0,0.16091954022988508,3.063218390804593,-7.0,0,1,56.0,18.0,-38.0,57.0,19.0,-38.0,70.0,18.0,-52.0,44.0,19.0,-25.0
2004,1268,1431,Maryland,UTEP,0.6333333333333333,77.36666666666666,71.76666666666667,5.599999999999994,30,4.0,0.7586206896551724,75.48275862068965,67.24137931034483,8.241379310344826,29,13.0,0,0,-0.12528735632183907,-2.6413793103448313,9.0,0,1,16.0,43.0,27.0,17.0,42.0,25.0,17.0,79.0,62.0,18.0,48.0,30.0
2004,1305,1277,Nevada,Michigan St,0.7333333333333333,75.5,66.16666666666667,9.333333333333329,30,10.0,0.6206896551724138,71.44827586206897,67.34482758620689,4.103448275862078,29,7.0,0,0,0.11264367816091947,5.22988505747125,-3.0,0,1,22.0,37.0,15.0,25.0,44.0,19.0,36.0,25.0,-11.0,25.0,40.0,15.0
2004,1314,1102,North Carolina,Air Force,0.6428571428571429,83.07142857142857,75.46428571428571,7.607142857142861,28,6.0,0.7857142857142857,60.17857142857143,50.42857142857143,9.75,28,11.0,0,0,-0.1428571428571428,-2.142857142857139,5.0,0,1,11.0,47.0,36.0,13.0,43.0,30.0,11.0,61.0,50.0,14.0,46.0,32.0
2004,1371,1112,Seton Hall,Arizona,0.6785714285714286,72.28571428571429,64.46428571428571,7.821428571428584,28,8.0,0.6896551724137931,87.51724137931035,78.41379310344827,9.103448275862078,29,9.0,0,0,-0.011083743842364546,-1.2820197044334947,1.0,0,1,28.0,33.0,5.0,34.0,32.0,-2.0,32.0,26.0,-6.0,37.0,33.0,-4.0
2004,1386,1251,St Joseph's PA,Liberty,0.9642857142857143,77.78571428571429,61.5,16.285714285714292,28,1.0,0.5483870967741935,68.74193548387096,67.0,1.7419354838709609,31,16.0,0,0,0.4158986175115208,14.543778801843331,15.0,0,1,5.0,181.0,176.0,2.0,196.0,194.0,12.0,194.0,182.0,1.0,171.0,170.0
2004,1390,1427,Stanford,UT San Antonio,0.9666666666666667,73.93333333333334,60.7,13.233333333333334,30,1.0,0.5714285714285714,72.42857142857143,72.64285714285714,-0.2142857142857082,28,16.0,0,0,0.3952380952380953,13.447619047619042,15.0,0,1,12.0,216.0,204.0,6.0,233.0,227.0,7.0,213.0,206.0,4.0,203.0,199.0
